Timestamp_Epoch,Timestamp_Seconds,Cart_X,Cart_Y,Cart_Z,Yaw_angle,Cable_X,Cable_Y,Unused,Cable_Lock,Yaw_angle_corrected,Rot_X,Rot_Y,CCOG_X,CCOG_Y,CCOG_Z
1759745229.915,120709.915,619460.46,5806091.44,41.41,100.6,5.800000000000008,1.9999999999999964,,1,280.6,3.032788531852887,-5.33312232384198,619463.4927885318,5806086.106877676,41.41
1759745230.117,120710.117,619460.53,5806091.38,41.42,101.4,4.300000000000012,2.599999999999997,,1,281.4,3.398631617646718,-3.701256965887689,619463.9286316177,5806087.678743034,41.42
1759745230.334,120710.334,619460.7,5806091.42,41.45,100.0,3.600000000000005,3.099999999999998,,1,280.0,3.678037473938792,-3.0069985600764717,619464.3780374739,5806088.4130014395,41.45
1759745230.539,120710.539,619460.84,5806091.42,41.44,98.70000000000002,4.599999999999993,2.700000000000004,,1,278.70000000000005,3.3647332675206614,-4.138667664652441,619464.2047332675,5806087.281332335,41.44
1759745230.739,120710.739,619460.93,5806091.43,41.45,98.7,3.200000000000017,2.0000000000000027,,1,278.7,2.461022398408474,-2.8606587972933655,619463.3910223985,5806088.569341202,41.45
1759745230.943,120710.943,619460.93,5806091.43,41.45,101.0,2.0000000000000027,1.1999999999999953,,1,281.0,1.5595706108902827,-1.734283572443477,619462.4895706109,5806089.695716428,41.45
1759745231.144,120711.144,619461.36,5806091.3,41.48,101.0,4.2000000000000055,2.1000000000000028,,1,281.0,2.862814865821587,-3.7221352801894483,619464.2228148658,5806087.57786472,41.48
1759745231.346,120711.346,619461.48,5806091.31,41.5,99.40000000000002,2.999999999999992,2.0000000000000027,,1,279.40000000000003,2.4631222099388075,-2.6330645603376546,619463.9431222099,5806088.676935439,41.5
1759745231.564,120711.564,619461.66,5806091.26,41.45,100.0,3.200000000000017,0.5000000000000007,,1,280.0,1.0480780450402836,-3.0645607208056176,619462.708078045,5806088.195439279,41.45
1759745231.767,120711.767,619461.79,5806091.19,41.44,102.5,2.9000000000000106,0.6999999999999883,,1,282.5,1.3110820854044416,-2.679750690891148,619463.1010820854,5806088.510249309,41.44
1759745231.971,120711.971,619462.01,5806091.16,41.48,101.4,2.699999999999997,2.2000000000000037,,1,281.4,2.6902714031914314,-2.2118860226445682,619464.7002714032,5806088.948113978,41.48
1759745232.171,120712.171,619462.21,5806091.16,41.48,101.4,3.4999999999999987,2.599999999999997,,1,281.4,3.2405057453434147,-2.917040026190298,619465.4505057454,5806088.242959974,41.48
1759745232.374,120712.374,619462.21,5806091.16,41.48,99.90000000000002,3.899999999999999,2.1999999999999966,,1,279.90000000000003,2.8377640086301987,-3.4636823513889157,619465.0477640086,5806087.6963176485,41.48
1759745232.576,120712.576,619462.6,5806091.08,41.45,101.0,4.9,1.400000000000002,,1,281.0,2.3092421341718024,-4.54284060536639,619464.9092421342,5806086.5371593945,41.45
1759745232.793,120712.793,619462.72,5806091.06,41.47,101.4,4.300000000000012,1.7000000000000024,,1,281.4,2.516387560487174,-3.879148572228901,619465.2363875605,5806087.180851427,41.47
1759745232.995,120712.995,619462.89,5806091.02,41.46,101.5,4.3,1.7000000000000024,,1,281.5,2.52315411584936,-3.874750741360332,619465.4131541159,5806087.145249258,41.46
1759745233.198,120713.198,619463.03,5806091.05,41.5,101.5,4.3,1.7000000000000024,,1,281.5,2.52315411584936,-3.874750741360332,619465.5531541159,5806087.175249258,41.5
1759745233.4,120713.4,619463.21,5806091.02,41.48,100.79999999999998,3.499999999999986,1.3999999999999957,,1,280.79999999999995,2.0310367520701895,-3.175671537130385,619465.241036752,5806087.844328462,41.48
1759745233.604,120713.604,619463.4,5806090.97,41.48,100.79999999999998,3.499999999999986,1.3999999999999957,,1,280.79999999999995,2.0310367520701895,-3.175671537130385,619465.4310367521,5806087.794328462,41.48
1759745233.808,120713.808,619463.52,5806090.91,41.48,101.5,5.300000000000001,1.3000000000000018,,1,281.5,2.330552168418224,-4.934422619748042,619465.8505521684,5806085.9755773805,41.48
1759745234.01,120714.01,619463.78,5806090.9,41.49,102.5,4.1,1.8999999999999964,,1,282.5,2.7423648306740898,-3.591578362709333,619466.5223648307,5806087.308421638,41.49
1759745234.218,120714.218,619463.89,5806090.92,41.51,101.4,4.9,2.900000000000004,,1,281.4,3.811307374260715,-4.230122468546972,619467.7013073743,5806086.6898775315,41.51
1759745234.431,120714.431,619464.03,5806090.9,41.49,100.59999999999998,4.900000000000014,2.900000000000004,,1,280.59999999999997,3.751874130536038,-4.2829242940559435,619467.7818741306,5806086.617075706,41.49
1759745234.431,120714.431,619464.03,5806090.9,41.49,101.0,3.900000000000012,2.1999999999999966,,1,281.0,2.9037348855533853,-3.408566225617502,619466.9337348855,5806087.491433775,41.49
1759745234.632,120714.632,619464.19,5806090.84,41.5,103.5,3.600000000000005,3.400000000000005,,1,283.5,4.146461039233366,-2.70681747632156,619468.3364610391,5806088.133182524,41.5
1759745234.832,120714.832,619464.35,5806090.78,41.52,104.1,3.999999999999993,3.799999999999999,,1,284.1,4.659973705226126,-2.9537510163520926,619469.0099737052,5806087.826248984,41.52
1759745235.05,120715.05,619464.59,5806090.74,41.48,103.1,4.500000000000012,2.599999999999997,,1,283.1,3.5522683983913845,-3.793598453419919,619468.1422683983,5806086.946401547,41.48
1759745235.251,120715.251,619464.73,5806090.79,41.5,101.7,3.699999999999999,1.9999999999999964,,1,281.7,2.7087586140626225,-3.217549808587509,619467.438758614,5806087.572450192,41.5
